datetime,timestamp,solar_power,solar_voltage,solar_current,solar_temperature,wind_power,wind_speed,wind_rpm,battery_soc,battery_soh,battery_voltage,battery_current,battery_temperature,grid_status,grid_voltage,grid_frequency,grid_power,load_demand,load_current,load_voltage,inverter_status,inverter_efficiency,inverter_output_power,ems_action,electricity_cost
2026-06-01 12:21:59,1780296719.4994159,92.16,420.17,219.33,39.25,24.61,10.11,415.8,50.88,99.8,372.09,67.19,50.23,1,402.82,49.99,-65.65,26.12,113.97,229.18,RUNNING,85.0,91.77,RENEWABLE_CHARGE,-0.001094
2026-06-01 12:22:00,1780296720.4999228,91.62,419.96,218.16,39.86,16.56,9.23,376.7,50.88,99.8,369.84,27.04,49.27,1,398.5,49.982,-74.19,23.99,104.37,229.87,RUNNING,90.76,98.18,RENEWABLE_CHARGE,-0.001237
2026-06-01 12:22:01,1780296721.5003097,90.77,420.32,215.96,39.74,26.49,10.28,423.7,50.88,99.8,372.09,67.19,49.99,1,398.67,49.991,-68.28,23.98,104.57,229.35,RUNNING,85.0,92.26,RENEWABLE_CHARGE,-0.001138
2026-06-01 12:22:02,1780296722.5003688,88.83,417.87,212.57,40.06,25.78,10.22,420.7,50.89,99.8,372.09,67.19,50.67,1,400.28,50.019,-62.61,27.0,116.89,230.99,RUNNING,85.0,89.61,RENEWABLE_CHARGE,-0.001043
2026-06-01 12:22:03,1780296723.5008519,88.48,420.23,210.56,39.63,18.94,9.51,389.4,50.89,99.8,369.84,27.04,49.68,1,401.13,49.997,-70.82,26.6,115.17,230.93,RUNNING,90.69,97.42,RENEWABLE_CHARGE,-0.00118
2026-06-01 12:22:04,1780296724.5012155,89.17,421.15,211.72,39.77,18.45,9.46,386.9,50.89,99.8,372.1,67.19,50.38,1,401.94,49.982,-58.31,24.31,105.63,230.16,RUNNING,85.0,82.62,RENEWABLE_CHARGE,-0.000972
2026-06-01 12:22:05,1780296725.501558,89.77,420.11,213.68,39.26,12.89,8.73,354.6,50.89,99.8,369.85,27.04,49.4,1,397.47,50.008,-68.32,24.34,106.41,228.71,RUNNING,90.26,92.66,RENEWABLE_CHARGE,-0.001139
2026-06-01 12:22:06,1780296726.5018318,90.95,420.49,216.29,39.66,11.21,8.47,343.0,50.9,99.8,372.1,67.19,50.11,1,398.65,49.987,-51.68,25.48,110.28,231.02,RUNNING,85.0,77.16,RENEWABLE_CHARGE,-0.000861
2026-06-01 12:22:07,1780296727.5019345,90.87,418.09,217.36,39.66,27.94,10.41,429.5,50.9,99.8,369.85,27.04,49.14,1,402.55,50.007,-84.32,24.49,106.71,229.52,RUNNING,91.58,108.81,RENEWABLE_CHARGE,-0.001405
2026-06-01 12:22:08,1780296728.5023766,90.6,420.48,215.46,39.82,17.07,9.29,379.5,50.9,99.8,372.11,67.19,49.86,1,397.84,49.982,-56.7,25.97,113.31,229.2,RUNNING,85.0,82.67,RENEWABLE_CHARGE,-0.000945
2026-06-01 12:22:09,1780296729.5026677,89.71,420.66,213.27,39.27,21.62,9.81,402.5,50.9,99.8,372.11,67.18,50.54,1,397.75,50.004,-61.67,24.66,106.84,230.79,RUNNING,85.0,86.33,RENEWABLE_CHARGE,-0.001028
2026-06-01 12:22:10,1780296730.5031216,91.19,418.6,217.84,39.67,18.66,9.48,388.0,50.91,99.8,369.86,27.04,49.55,1,400.0,50.019,-75.97,23.88,104.43,228.67,RUNNING,90.9,99.85,RENEWABLE_CHARGE,-0.001266
2026-06-01 12:22:11,1780296731.5031624,91.56,419.26,218.37,39.62,26.4,10.27,423.3,50.91,99.8,372.11,67.18,50.25,1,398.39,50.008,-68.4,24.56,106.65,230.24,RUNNING,85.0,92.96,RENEWABLE_CHARGE,-0.00114
2026-06-01 12:22:12,1780296732.503596,92.3,418.98,220.31,39.89,18.43,9.45,386.8,50.91,99.8,369.86,27.04,49.28,1,400.3,49.997,-77.19,23.54,102.0,230.81,RUNNING,90.97,100.73,RENEWABLE_CHARGE,-0.001286
2026-06-01 12:22:13,1780296733.5039008,93.02,421.5,220.7,39.44,17.51,9.34,381.9,50.91,99.8,372.12,67.18,50.0,1,398.61,50.006,-61.64,23.89,104.21,229.3,RUNNING,85.0,85.53,RENEWABLE_CHARGE,-0.001027
2026-06-01 12:22:14,1780296734.5040922,94.4,420.0,224.75,39.5,20.42,9.68,396.8,50.92,99.8,372.12,67.18,50.68,1,400.46,50.019,-62.7,27.12,117.64,230.55,RUNNING,85.0,89.82,RENEWABLE_CHARGE,-0.001045
2026-06-01 12:22:15,1780296735.504548,96.3,419.56,229.53,39.62,18.35,9.44,386.4,50.92,99.8,369.87,27.04,49.68,1,397.65,50.019,-77.56,27.09,117.81,229.93,RUNNING,91.28,104.65,RENEWABLE_CHARGE,-0.001293
2026-06-01 12:22:16,1780296736.5050397,97.58,419.83,232.42,39.43,25.95,10.23,421.4,50.92,99.8,372.13,67.18,50.37,1,400.3,49.991,-72.04,26.49,115.41,229.52,RUNNING,85.0,98.53,RENEWABLE_CHARGE,-0.001201
2026-06-01 12:22:17,1780296737.5050952,96.92,418.03,231.85,39.7,12.46,8.66,351.7,50.92,99.8,369.88,27.04,49.39,1,402.25,49.983,-74.19,25.19,109.68,229.68,RUNNING,90.86,99.38,RENEWABLE_CHARGE,-0.001236
2026-06-01 12:22:18,1780296738.5056605,97.67,418.56,233.36,39.6,13.97,8.88,361.5,50.93,99.8,372.13,67.18,50.09,1,398.26,50.013,-60.42,26.22,114.44,229.13,RUNNING,85.0,86.64,RENEWABLE_CHARGE,-0.001007
2026-06-01 12:22:19,1780296739.5058565,97.12,418.56,232.03,39.53,16.62,9.23,377.1,50.93,99.8,369.88,27.04,49.12,1,401.1,50.012,-79.12,24.62,107.56,228.89,RUNNING,91.21,103.74,RENEWABLE_CHARGE,-0.001319
2026-06-01 12:22:20,1780296740.506133,97.72,421.15,232.04,39.53,15.4,9.08,370.1,50.93,99.8,372.13,67.18,49.84,1,401.31,50.008,-61.44,26.68,116.14,229.69,RUNNING,85.0,88.12,RENEWABLE_CHARGE,-0.001024
2026-06-01 12:22:21,1780296741.5065293,98.84,421.73,234.38,38.98,22.95,9.94,408.5,50.93,99.8,372.14,67.18,50.53,1,400.3,50.009,-72.02,24.77,107.6,230.18,RUNNING,85.0,96.79,RENEWABLE_CHARGE,-0.0012
2026-06-01 12:22:22,1780296742.506947,99.68,420.79,236.88,39.89,16.54,9.22,376.6,50.94,99.8,369.89,27.04,49.55,1,400.0,49.986,-82.04,24.18,105.14,230.02,RUNNING,91.4,106.22,RENEWABLE_CHARGE,-0.001367
2026-06-01 12:22:23,1780296743.5070713,99.64,421.11,236.61,39.91,27.93,10.41,429.4,50.94,99.8,372.14,67.18,50.26,1,400.88,50.009,-77.42,25.15,109.43,229.78,RUNNING,85.0,102.57,RENEWABLE_CHARGE,-0.00129
2026-06-01 12:22:24,1780296744.507612,99.6,418.47,238.02,39.54,13.89,8.87,361.0,50.94,99.8,369.89,27.03,49.3,1,398.05,49.985,-78.18,25.31,109.42,231.31,RUNNING,91.19,103.49,RENEWABLE_CHARGE,-0.001303
2026-06-01 12:22:25,1780296745.5079892,99.49,421.32,236.14,39.38,21.18,9.76,400.4,50.94,99.8,372.15,67.18,50.02,1,398.11,49.988,-70.74,24.93,108.14,230.49,RUNNING,85.0,95.67,RENEWABLE_CHARGE,-0.001179
2026-06-01 12:22:26,1780296746.5084224,99.65,421.17,236.61,39.14,24.31,10.08,414.5,50.94,99.8,369.9,27.03,49.07,1,397.47,49.989,-87.49,26.47,115.37,229.42,RUNNING,91.93,113.96,RENEWABLE_CHARGE,-0.001458
2026-06-01 12:22:27,1780296747.5087771,98.03,421.67,232.48,39.95,13.11,8.76,356.0,50.95,99.8,372.15,67.18,49.8,1,401.81,50.011,-62.25,23.89,104.27,229.1,RUNNING,85.0,86.14,RENEWABLE_CHARGE,-0.001038
2026-06-01 12:22:28,1780296748.5090067,97.39,418.19,232.88,39.6,12.53,8.67,352.2,50.95,99.8,372.15,67.18,50.49,1,401.35,49.991,-60.26,24.66,107.02,230.37,RUNNING,85.0,84.92,RENEWABLE_CHARGE,-0.001004
2026-06-01 12:22:29,1780296749.509093,97.18,419.42,231.7,38.99,13.45,8.81,358.2,50.95,99.8,369.91,27.03,49.5,1,401.32,50.01,-74.67,25.96,112.44,230.84,RUNNING,90.96,100.63,RENEWABLE_CHARGE,-0.001245
2026-06-01 12:22:30,1780296750.5091414,95.67,418.98,228.33,39.66,13.35,8.8,357.6,50.96,99.8,372.16,67.18,50.21,1,397.29,49.995,-58.24,25.78,112.28,229.61,RUNNING,85.0,84.02,RENEWABLE_CHARGE,-0.000971
2026-06-01 12:22:31,1780296751.509339,96.59,421.72,229.03,38.94,13.07,8.76,355.8,50.96,99.8,369.91,27.03,49.23,1,397.22,49.986,-74.49,25.17,109.05,230.8,RUNNING,90.88,99.66,RENEWABLE_CHARGE,-0.001241
2026-06-01 12:22:32,1780296752.5097725,98.24,421.1,233.29,39.29,13.32,8.79,357.4,50.96,99.8,372.16,67.17,49.95,1,402.38,50.01,-62.93,23.63,102.91,229.61,RUNNING,85.0,86.56,RENEWABLE_CHARGE,-0.001049
2026-06-01 12:22:33,1780296753.5098083,99.48,420.51,236.57,39.85,19.03,9.52,389.9,50.96,99.8,372.17,67.17,50.63,1,398.78,49.984,-69.7,23.81,103.32,230.42,RUNNING,85.0,93.51,RENEWABLE_CHARGE,-0.001162
2026-06-01 12:22:34,1780296754.5099597,97.98,418.72,234.0,39.3,17.25,9.31,380.5,50.97,99.8,369.92,27.03,49.64,1,402.33,49.994,-79.72,25.51,111.3,229.24,RUNNING,91.32,105.23,RENEWABLE_CHARGE,-0.001329
2026-06-01 12:22:35,1780296755.5103543,99.35,419.27,236.97,39.13,28.08,10.43,430.0,50.97,99.8,372.17,67.17,50.35,1,400.03,50.013,-76.26,26.17,113.43,230.7,RUNNING,85.0,102.43,RENEWABLE_CHARGE,-0.001271
2026-06-01 12:22:36,1780296756.5105271,98.51,421.17,233.9,39.56,20.7,9.71,398.1,50.97,99.8,369.92,27.03,49.38,1,397.56,50.016,-85.18,24.03,104.24,230.55,RUNNING,91.61,109.21,RENEWABLE_CHARGE,-0.00142
2026-06-01 12:22:37,1780296757.5107605,99.13,419.82,236.13,39.6,17.93,9.39,384.2,50.97,99.8,372.17,67.17,50.1,1,402.17,50.017,-66.23,25.83,112.77,229.04,RUNNING,85.0,92.06,RENEWABLE_CHARGE,-0.001104
2026-06-01 12:22:38,1780296758.5112414,99.67,420.97,236.75,39.49,11.92,8.58,348.0,50.97,99.8,369.93,27.03,49.14,1,401.6,50.015,-76.0,25.59,110.63,231.31,RUNNING,91.04,101.59,RENEWABLE_CHARGE,-0.001267
2026-06-01 12:22:39,1780296759.5113518,99.7,421.59,236.49,38.96,11.46,8.51,344.8,50.98,99.8,372.18,67.17,49.86,1,402.95,50.002,-60.46,25.7,111.85,229.79,RUNNING,85.0,86.16,RENEWABLE_CHARGE,-0.001008
2026-06-01 12:22:40,1780296760.5117934,98.08,417.94,234.68,39.1,18.37,9.45,386.5,50.98,99.8,372.18,67.17,50.54,1,400.38,50.006,-64.67,26.78,116.17,230.48,RUNNING,85.0,91.45,RENEWABLE_CHARGE,-0.001078
2026-06-01 12:22:41,1780296761.5118306,99.03,419.33,236.16,39.01,17.41,9.33,381.4,50.98,99.8,369.93,27.03,49.56,1,399.71,49.999,-80.9,25.54,111.32,229.39,RUNNING,91.41,106.44,RENEWABLE_CHARGE,-0.001348
2026-06-01 12:22:42,1780296762.5120971,98.7,421.42,234.22,39.57,12.87,8.73,354.5,50.99,99.8,372.19,67.17,50.26,1,398.22,49.996,-61.17,25.4,110.14,230.61,RUNNING,85.0,86.57,RENEWABLE_CHARGE,-0.00102
2026-06-01 12:22:43,1780296763.5125918,99.72,419.75,237.57,39.49,11.51,8.52,345.2,50.99,99.8,369.94,27.03,49.28,1,402.2,49.998,-77.36,23.87,104.44,228.58,RUNNING,91.01,101.23,RENEWABLE_CHARGE,-0.001289
2026-06-01 12:22:44,1780296764.5126197,98.49,417.83,235.73,39.21,24.32,10.08,414.6,50.99,99.8,372.19,67.17,50.0,1,399.48,50.009,-72.03,25.78,112.48,229.19,RUNNING,85.0,97.81,RENEWABLE_CHARGE,-0.0012
2026-06-01 12:22:45,1780296765.5130696,98.44,421.58,233.5,39.43,20.52,9.69,397.2,50.99,99.8,372.19,67.17,50.67,1,402.32,50.008,-68.71,25.25,109.72,230.17,RUNNING,85.0,93.96,RENEWABLE_CHARGE,-0.001145
2026-06-01 12:22:46,1780296766.5134516,99.72,420.08,237.39,39.64,19.31,9.55,391.3,50.99,99.8,369.95,27.03,49.67,1,399.5,49.994,-82.04,26.99,116.82,231.07,RUNNING,91.6,109.03,RENEWABLE_CHARGE,-0.001367
2026-06-01 12:22:47,1780296767.5139146,99.71,421.44,236.59,39.21,23.76,10.02,412.2,51.0,99.8,372.2,67.17,50.37,1,402.93,50.014,-72.39,26.08,113.87,229.07,RUNNING,85.0,98.47,RENEWABLE_CHARGE,-0.001206
2026-06-01 12:22:48,1780296768.5141735,99.7,418.71,238.11,39.06,15.41,9.08,370.2,51.0,99.8,369.95,27.03,49.39,1,398.72,50.013,-81.42,23.69,102.4,231.3,RUNNING,91.31,105.11,RENEWABLE_CHARGE,-0.001357
2026-06-01 12:22:49,1780296769.514362,99.66,421.02,236.72,39.87,12.49,8.67,351.9,51.0,99.8,372.2,67.17,50.1,1,402.59,50.01,-62.5,24.65,107.81,228.68,RUNNING,85.0,87.15,RENEWABLE_CHARGE,-0.001042
2026-06-01 12:22:50,1780296770.5145772,98.82,419.42,235.62,39.67,24.44,10.09,415.1,51.0,99.8,369.95,27.03,49.14,1,401.73,50.015,-86.84,26.42,115.46,228.85,RUNNING,91.89,113.26,RENEWABLE_CHARGE,-0.001447
2026-06-01 12:22:51,1780296771.5146132,98.68,421.27,234.25,39.67,21.94,9.84,404.0,51.01,99.8,372.21,67.17,49.86,1,400.46,49.989,-71.57,24.05,105.16,228.69,RUNNING,85.0,95.62,RENEWABLE_CHARGE,-0.001193
2026-06-01 12:22:52,1780296772.514652,97.49,421.61,231.25,39.51,27.51,10.37,427.8,51.01,99.8,372.21,67.17,50.55,1,401.15,50.017,-73.42,26.58,115.56,230.06,RUNNING,85.0,100.0,RENEWABLE_CHARGE,-0.001224
2026-06-01 12:22:53,1780296773.515039,96.31,419.69,229.48,39.07,12.88,8.73,354.5,51.01,99.8,369.96,27.03,49.56,1,400.28,49.988,-74.62,24.57,106.82,230.01,RUNNING,90.84,99.19,RENEWABLE_CHARGE,-0.001244
2026-06-01 12:22:54,1780296774.5150745,96.79,419.32,230.82,39.77,21.85,9.83,403.5,51.02,99.8,372.21,67.17,50.26,1,398.26,49.992,-69.94,23.7,102.86,230.42,RUNNING,85.0,93.64,RENEWABLE_CHARGE,-0.001166
2026-06-01 12:22:55,1780296775.5152626,95.66,420.61,227.42,39.43,21.35,9.78,401.2,51.02,99.8,369.97,27.03,49.28,1,402.53,50.013,-83.3,23.71,102.88,230.42,RUNNING,91.45,107.01,RENEWABLE_CHARGE,-0.001388
2026-06-01 12:22:56,1780296776.5153487,96.64,420.19,229.98,39.61,21.89,9.83,403.7,51.02,99.8,372.22,67.16,50.0,1,402.38,50.013,-66.47,27.06,117.64,230.01,RUNNING,85.0,93.53,RENEWABLE_CHARGE,-0.001108
2026-06-01 12:22:57,1780296777.5153937,94.75,419.78,225.71,39.09,16.06,9.16,374.0,51.02,99.8,372.22,67.16,50.68,1,402.7,50.015,-58.68,27.13,118.56,228.82,RUNNING,85.0,85.81,RENEWABLE_CHARGE,-0.000978
2026-06-01 12:22:58,1780296778.515936,94.57,420.08,225.12,39.38,26.68,10.3,424.4,51.02,99.8,369.97,27.03,49.68,1,398.62,49.995,-85.85,25.4,110.81,229.22,RUNNING,91.75,111.25,RENEWABLE_CHARGE,-0.001431
2026-06-01 12:22:59,1780296779.516108,95.93,418.67,229.13,39.06,19.26,9.55,391.0,51.03,99.8,372.23,67.16,50.38,1,399.56,50.004,-63.46,26.73,116.06,230.32,RUNNING,85.0,90.19,RENEWABLE_CHARGE,-0.001058
2026-06-01 12:23:00,1780296780.5163126,97.54,421.2,231.57,39.91,13.64,8.84,359.4,51.03,99.8,369.98,27.03,49.4,1,402.46,50.002,-74.92,26.26,114.39,229.6,RUNNING,91.01,101.18,RENEWABLE_CHARGE,-0.001249
2026-06-01 12:23:01,1780296781.5164165,96.54,417.84,231.05,39.93,16.27,9.19,375.2,51.03,99.8,372.23,67.16,50.12,1,397.39,49.986,-63.65,24.16,105.12,229.85,RUNNING,85.0,87.81,RENEWABLE_CHARGE,-0.001061
2026-06-01 12:23:02,1780296782.5165033,95.02,418.25,227.18,39.4,21.94,9.84,404.0,51.03,99.8,369.98,27.03,49.16,1,402.95,49.983,-79.87,27.09,118.23,229.13,RUNNING,91.45,106.96,RENEWABLE_CHARGE,-0.001331
2026-06-01 12:23:03,1780296783.5168624,93.68,418.8,223.7,40.03,26.84,10.31,425.1,51.04,99.8,372.24,67.16,49.89,1,401.14,49.98,-72.02,23.5,102.51,229.26,RUNNING,85.0,95.52,RENEWABLE_CHARGE,-0.0012
2026-06-01 12:23:04,1780296784.5169427,92.28,420.99,219.19,40.03,18.53,9.47,387.3,51.04,99.8,372.24,67.16,50.58,1,398.64,50.019,-61.94,23.87,104.24,229.04,RUNNING,85.0,85.81,RENEWABLE_CHARGE,-0.001032
2026-06-01 12:23:05,1780296785.516997,91.46,421.43,217.03,39.65,23.56,10.0,411.3,51.04,99.8,369.99,27.03,49.6,1,400.68,50.013,-78.05,26.97,117.6,229.37,RUNNING,91.31,105.02,RENEWABLE_CHARGE,-0.001301
2026-06-01 12:23:06,1780296786.51709,92.65,421.59,219.78,39.74,17.31,9.32,380.9,51.05,99.8,372.24,67.16,50.3,1,399.57,49.993,-58.25,26.71,116.3,229.66,RUNNING,85.0,84.96,RENEWABLE_CHARGE,-0.000971
2026-06-01 12:23:07,1780296787.5171244,93.21,421.49,221.15,39.14,20.04,9.64,394.9,51.05,99.8,369.99,27.03,49.33,1,400.96,49.999,-79.77,23.48,102.73,228.59,RUNNING,91.17,103.25,RENEWABLE_CHARGE,-0.001329
2026-06-01 12:23:08,1780296788.517176,94.79,418.77,226.34,39.89,24.39,10.08,414.9,51.05,99.8,372.25,67.16,50.04,1,401.18,49.996,-67.33,26.85,116.95,229.61,RUNNING,85.0,94.18,RENEWABLE_CHARGE,-0.001122
2026-06-01 12:23:09,1780296789.5173485,93.47,421.8,221.61,39.87,11.53,8.52,345.3,51.05,99.8,370.0,27.03,49.08,1,399.34,49.986,-67.68,27.32,118.74,230.11,RUNNING,90.48,95.0,RENEWABLE_CHARGE,-0.001128
2026-06-01 12:23:10,1780296790.5175977,93.79,421.53,222.49,39.14,21.56,9.8,402.2,51.05,99.8,372.25,67.16,49.81,1,397.37,49.998,-64.71,25.64,111.88,229.14,RUNNING,85.0,90.35,RENEWABLE_CHARGE,-0.001079
2026-06-01 12:23:11,1780296791.5177135,92.51,421.12,219.68,39.66,16.33,9.2,375.5,51.06,99.8,372.25,67.16,50.49,1,402.3,49.995,-59.96,23.88,103.77,230.16,RUNNING,85.0,83.84,RENEWABLE_CHARGE,-0.000999
2026-06-01 12:23:12,1780296792.5179808,93.07,418.99,222.14,39.32,19.42,9.57,391.8,51.06,99.8,370.01,27.03,49.5,1,397.85,50.0,-78.55,23.94,103.55,231.19,RUNNING,91.11,102.49,RENEWABLE_CHARGE,-0.001309
2026-06-01 12:23:13,1780296793.518182,93.7,418.13,224.08,39.0,19.88,9.62,394.1,51.06,99.8,372.26,67.16,50.2,1,400.63,49.991,-64.71,23.87,103.35,230.93,RUNNING,85.0,88.58,RENEWABLE_CHARGE,-0.001078
2026-06-01 12:23:14,1780296794.5185847,94.1,420.37,223.86,39.25,21.8,9.82,403.3,51.06,99.8,370.01,27.03,49.23,1,400.21,50.004,-82.13,23.77,103.68,229.25,RUNNING,91.37,105.9,RENEWABLE_CHARGE,-0.001369
2026-06-01 12:23:15,1780296795.5187187,95.01,418.14,227.23,39.47,13.85,8.87,360.7,51.07,99.8,372.26,67.16,49.94,1,401.78,49.987,-59.5,24.36,105.72,230.45,RUNNING,85.0,83.86,RENEWABLE_CHARGE,-0.000992
2026-06-01 12:23:16,1780296796.5191824,95.28,419.78,226.96,39.18,17.54,9.35,382.1,51.07,99.8,372.27,67.16,50.62,1,401.51,49.984,-62.36,25.46,110.34,230.71,RUNNING,85.0,87.82,RENEWABLE_CHARGE,-0.001039
2026-06-01 12:23:17,1780296797.519215,94.75,418.97,226.16,38.89,13.95,8.88,361.4,51.07,99.8,370.02,27.03,49.62,1,397.17,50.017,-75.05,23.65,102.92,229.78,RUNNING,90.8,98.7,RENEWABLE_CHARGE,-0.001251
2026-06-01 12:23:18,1780296798.5197442,92.81,421.08,220.41,38.98,25.65,10.2,420.2,51.07,99.8,372.27,67.16,50.31,1,400.9,49.981,-67.83,25.63,111.15,230.61,RUNNING,85.0,93.46,RENEWABLE_CHARGE,-0.001131
2026-06-01 12:23:19,1780296799.5202026,93.4,419.73,222.53,39.7,20.24,9.66,395.9,51.08,99.8,370.02,27.03,49.33,1,398.17,49.999,-79.58,24.06,104.37,230.54,RUNNING,91.2,103.64,RENEWABLE_CHARGE,-0.001326
2026-06-01 12:23:20,1780296800.520539,94.4,419.45,225.06,38.83,16.07,9.17,374.0,51.08,99.8,372.28,67.15,50.03,1,400.02,49.987,-60.19,25.28,109.69,230.51,RUNNING,85.0,85.47,RENEWABLE_CHARGE,-0.001003
2026-06-01 12:23:21,1780296801.5205977,94.23,418.4,225.21,39.12,18.37,9.45,386.5,51.08,99.8,370.03,27.03,49.06,1,397.08,50.007,-76.98,25.62,111.78,229.22,RUNNING,91.12,102.6,RENEWABLE_CHARGE,-0.001283
2026-06-01 12:23:22,1780296802.5207353,94.97,420.72,225.72,39.38,15.69,9.12,371.8,51.08,99.8,372.28,67.15,49.79,1,401.07,49.99,-59.35,26.31,114.6,229.53,RUNNING,85.0,85.66,RENEWABLE_CHARGE,-0.000989
2026-06-01 12:23:23,1780296803.5208526,94.71,418.59,226.26,39.14,26.8,10.31,424.9,51.09,99.8,372.28,67.15,50.47,1,400.28,50.003,-69.83,26.68,116.57,228.9,RUNNING,85.0,96.51,RENEWABLE_CHARGE,-0.001164
2026-06-01 12:23:24,1780296804.521081,95.81,418.69,228.83,39.1,21.18,9.76,400.4,51.09,99.8,370.03,27.02,49.48,1,398.59,49.995,-82.82,24.17,105.77,228.53,RUNNING,91.45,106.99,RENEWABLE_CHARGE,-0.00138
2026-06-01 12:23:25,1780296805.5214376,96.98,419.79,231.03,39.7,11.41,8.5,344.4,51.09,99.8,372.29,67.15,50.19,1,400.54,49.999,-57.42,25.97,112.65,230.55,RUNNING,85.0,83.39,RENEWABLE_CHARGE,-0.000957
2026-06-01 12:23:26,1780296806.5215437,95.78,418.65,228.78,39.22,22.14,9.86,404.9,51.09,99.8,370.04,27.02,49.21,1,402.13,49.99,-80.68,27.24,117.75,231.32,RUNNING,91.52,107.92,RENEWABLE_CHARGE,-0.001345
2026-06-01 12:23:27,1780296807.5219572,96.33,419.53,229.61,39.52,13.76,8.85,360.2,51.1,99.8,372.29,67.15,49.93,1,400.71,50.002,-58.67,26.42,114.81,230.14,RUNNING,85.0,85.09,RENEWABLE_CHARGE,-0.000978
2026-06-01 12:23:28,1780296808.5222144,98.2,421.35,233.06,39.36,23.2,9.97,409.7,51.1,99.8,372.29,67.15,50.61,1,400.4,49.994,-69.54,26.86,116.03,231.49,RUNNING,85.0,96.4,RENEWABLE_CHARGE,-0.001159
2026-06-01 12:23:29,1780296809.5223434,97.97,420.3,233.09,39.71,20.21,9.65,395.8,51.1,99.8,370.05,27.02,49.62,1,402.14,49.998,-82.1,26.08,113.62,229.51,RUNNING,91.54,108.18,RENEWABLE_CHARGE,-0.001368
2026-06-01 12:23:30,1780296810.5224464,98.47,421.58,233.57,39.46,24.16,10.06,413.9,51.1,99.8,372.3,67.15,50.3,1,397.63,49.995,-73.05,24.58,106.65,230.44,RUNNING,85.0,97.63,RENEWABLE_CHARGE,-0.001218
2026-06-01 12:23:31,1780296811.52282,97.88,419.29,233.43,39.73,11.19,8.46,342.8,51.11,99.8,370.05,27.02,49.32,1,399.44,50.018,-73.89,25.18,109.99,228.9,RUNNING,90.83,99.07,RENEWABLE_CHARGE,-0.001231
2026-06-01 12:23:32,1780296812.522885,96.68,420.45,229.94,39.63,25.67,10.21,420.3,51.11,99.8,372.3,67.15,50.02,1,401.11,49.984,-72.03,25.32,109.61,231.02,RUNNING,85.0,97.35,RENEWABLE_CHARGE,-0.0012
2026-06-01 12:23:33,1780296813.5232236,96.08,419.76,228.9,39.67,15.83,9.13,372.6,51.11,99.8,370.05,27.02,49.05,1,397.84,50.015,-76.91,25.0,108.41,230.64,RUNNING,91.06,101.91,RENEWABLE_CHARGE,-0.001282
2026-06-01 12:23:34,1780296814.5233235,94.41,418.15,225.77,39.2,17.31,9.32,380.9,51.11,99.8,372.31,67.15,49.77,1,399.92,49.991,-62.86,23.86,103.22,231.2,RUNNING,85.0,86.72,RENEWABLE_CHARGE,-0.001048
2026-06-01 12:23:35,1780296815.5237122,95.78,420.9,227.56,39.67,11.23,8.47,343.2,51.12,99.8,372.31,67.15,50.45,1,398.33,50.007,-58.16,23.85,103.5,230.4,RUNNING,85.0,82.01,RENEWABLE_CHARGE,-0.000969
2026-06-01 12:23:36,1780296816.5237916,97.35,418.98,232.35,38.94,12.64,8.69,352.9,51.12,99.8,370.06,27.02,49.46,1,401.23,50.0,-73.13,26.86,117.53,228.51,RUNNING,90.91,99.99,RENEWABLE_CHARGE,-0.001219
2026-06-01 12:23:37,1780296817.523856,98.18,420.02,233.75,39.09,11.51,8.52,345.2,51.12,99.8,372.32,67.15,50.17,1,397.8,50.005,-60.4,24.29,106.03,229.08,RUNNING,85.0,84.69,RENEWABLE_CHARGE,-0.001007
2026-06-01 12:23:38,1780296818.5238922,96.4,421.28,228.82,39.63,11.9,8.58,347.9,51.12,99.8,370.07,27.02,49.2,1,398.61,50.017,-71.72,26.58,115.56,230.02,RUNNING,90.77,98.3,RENEWABLE_CHARGE,-0.001195
2026-06-01 12:23:39,1780296819.524345,97.36,421.59,230.93,39.7,27.8,10.4,428.9,51.13,99.8,372.32,67.15,49.92,1,398.41,50.008,-75.11,25.05,108.45,230.98,RUNNING,85.0,100.16,RENEWABLE_CHARGE,-0.001252
2026-06-01 12:23:40,1780296820.5246131,97.47,419.52,232.33,39.77,17.29,9.32,380.7,51.13,99.8,372.32,67.15,50.61,1,401.11,50.0,-62.78,26.98,116.77,231.06,RUNNING,85.0,89.76,RENEWABLE_CHARGE,-0.001046
2026-06-01 12:23:41,1780296821.5249739,96.66,420.51,229.86,39.33,21.06,9.75,399.8,51.13,99.8,370.07,27.02,49.63,1,400.38,50.001,-82.45,25.27,110.17,229.4,RUNNING,91.51,107.72,RENEWABLE_CHARGE,-0.001374
2026-06-01 12:23:42,1780296822.525192,95.35,419.69,227.19,39.19,16.09,9.17,374.1,51.13,99.8,372.33,67.15,50.33,1,401.75,49.997,-59.15,27.29,117.95,231.36,RUNNING,85.0,86.44,RENEWABLE_CHARGE,-0.000986
2026-06-01 12:23:43,1780296823.525489,93.41,420.78,222.0,39.1,15.25,9.06,369.3,51.14,99.8,370.08,27.02,49.35,1,398.15,50.009,-73.14,25.52,110.95,229.99,RUNNING,90.8,98.66,RENEWABLE_CHARGE,-0.001219
